Il,Ilce,ToplamSandik,ToplamSecmen,KullanilanOy,GecerliOy,Parti,Oy,Turnout,GecerliOy.Orani,Parti.Oran
VAN,Baskale,123,28720,21887,20539,BTP,39,0.762082173,0.938410929,0.001898827
VAN,Baskale,123,28720,21887,20539,CHP,711,0.762082173,0.938410929,0.03461707
VAN,Baskale,123,28720,21887,20539,AKP,4403,0.762082173,0.938410929,0.214372657
VAN,Baskale,123,28720,21887,20539,IYI,241,0.762082173,0.938410929,0.011733775
VAN,Baskale,123,28720,21887,20539,HDP,15059,0.762082173,0.938410929,0.733190516
VAN,Çatak,54,12766,11072,10313,SP,132,0.867303776,0.931448699,0.012799379
VAN,Çatak,54,12766,11072,10313,BTP,34,0.867303776,0.931448699,0.00329681
VAN,Çatak,54,12766,11072,10313,CHP,185,0.867303776,0.931448699,0.017938524
VAN,Çatak,54,12766,11072,10313,AKP,5577,0.867303776,0.931448699,0.540773781
VAN,Çatak,54,12766,11072,10313,HDP,4385,0.867303776,0.931448699,0.425191506
VAN,Ercis,342,98800,76683,71648,SP,1385,0.776143725,0.934340075,0.019330616
VAN,Ercis,342,98800,76683,71648,BTP,231,0.776143725,0.934340075,0.003224096
VAN,Ercis,342,98800,76683,71648,CHP,1327,0.776143725,0.934340075,0.018521103
VAN,Ercis,342,98800,76683,71648,AKP,33086,0.776143725,0.934340075,0.461785395
VAN,Ercis,342,98800,76683,71648,HDP,35619,0.776143725,0.934340075,0.49713879
VAN,Gevas,73,18865,15593,14509,SP,516,0.826557116,0.930481626,0.035564133
VAN,Gevas,73,18865,15593,14509,BTP,28,0.826557116,0.930481626,0.001929837
VAN,Gevas,73,18865,15593,14509,CHP,192,0.826557116,0.930481626,0.013233166
VAN,Gevas,73,18865,15593,14509,AKP,7223,0.826557116,0.930481626,0.497828934
VAN,Gevas,73,18865,15593,14509,IYI,139,0.826557116,0.930481626,0.009580261
VAN,Gevas,73,18865,15593,14509,HDP,6411,0.826557116,0.930481626,0.441863671
VAN,Gürpinar,107,21826,18313,16722,SP,147,0.839045175,0.913121826,0.008790814
VAN,Gürpinar,107,21826,18313,16722,BTP,44,0.839045175,0.913121826,0.002631264
VAN,Gürpinar,107,21826,18313,16722,CHP,288,0.839045175,0.913121826,0.01722282
VAN,Gürpinar,107,21826,18313,16722,AKP,8913,0.839045175,0.913121826,0.533010405
VAN,Gürpinar,107,21826,18313,16722,IYI,204,0.839045175,0.913121826,0.012199498
VAN,Gürpinar,107,21826,18313,16722,HDP,7126,0.839045175,0.913121826,0.426145198
VAN,Muradiye,112,27810,22631,20913,SP,4640,0.813772024,0.92408643,0.221871563
VAN,Muradiye,112,27810,22631,20913,BTP,57,0.813772024,0.92408643,0.002725577
VAN,Muradiye,112,27810,22631,20913,CHP,292,0.813772024,0.92408643,0.013962607
VAN,Muradiye,112,27810,22631,20913,AKP,6584,0.813772024,0.92408643,0.314828097
VAN,Muradiye,112,27810,22631,20913,IYI,432,0.813772024,0.92408643,0.020657008
VAN,Muradiye,112,27810,22631,20913,HDP,8838,0.813772024,0.92408643,0.422607947
VAN,Muradiye,112,27810,22631,20913,Bagimsiz,70,0.813772024,0.92408643,0.0033472
VAN,Özalp,130,35346,27467,24852,SP,119,0.777089345,0.904794845,0.004788347
VAN,Özalp,130,35346,27467,24852,BTP,67,0.777089345,0.904794845,0.00269596
VAN,Özalp,130,35346,27467,24852,CHP,569,0.777089345,0.904794845,0.022895542
VAN,Özalp,130,35346,27467,24852,AKP,5448,0.777089345,0.904794845,0.219217769
VAN,Özalp,130,35346,27467,24852,HDP,18649,0.777089345,0.904794845,0.750402382
VAN,Bahçesaray,37,7915,6545,6135,SP,27,0.826910929,0.937356761,0.004400978
VAN,Bahçesaray,37,7915,6545,6135,BTP,6,0.826910929,0.937356761,0.000977995
VAN,Bahçesaray,37,7915,6545,6135,BBP,81,0.826910929,0.937356761,0.013202934
VAN,Bahçesaray,37,7915,6545,6135,CHP,56,0.826910929,0.937356761,0.009127954
VAN,Bahçesaray,37,7915,6545,6135,AKP,4017,0.826910929,0.937356761,0.654767726
VAN,Bahçesaray,37,7915,6545,6135,IYI,85,0.826910929,0.937356761,0.013854931
VAN,Bahçesaray,37,7915,6545,6135,HDP,1863,0.826910929,0.937356761,0.303667482
VAN,Çaldiran,134,33133,25703,23989,SP,265,0.775752271,0.933315177,0.01104673
VAN,Çaldiran,134,33133,25703,23989,BTP,50,0.775752271,0.933315177,0.002084289
VAN,Çaldiran,134,33133,25703,23989,BBP,103,0.775752271,0.933315177,0.004293635
VAN,Çaldiran,134,33133,25703,23989,CHP,439,0.775752271,0.933315177,0.018300054
VAN,Çaldiran,134,33133,25703,23989,AKP,10419,0.775752271,0.933315177,0.434324065
VAN,Çaldiran,134,33133,25703,23989,HDP,12713,0.775752271,0.933315177,0.529951228
VAN,Edremit,239,76181,60783,57782,SP,825,0.797876111,0.950627643,0.014277803
VAN,Edremit,239,76181,60783,57782,BTP,135,0.797876111,0.950627643,0.002336368
VAN,Edremit,239,76181,60783,57782,CHP,913,0.797876111,0.950627643,0.015800768
VAN,Edremit,239,76181,60783,57782,AKP,24145,0.797876111,0.950627643,0.417863695
VAN,Edremit,239,76181,60783,57782,IYI,670,0.797876111,0.950627643,0.011595306
VAN,Edremit,239,76181,60783,57782,HDP,31094,0.797876111,0.950627643,0.53812606
VAN,Saray,48,11707,9314,8430,SP,32,0.795592381,0.905089113,0.003795967
VAN,Saray,48,11707,9314,8430,BTP,22,0.795592381,0.905089113,0.002609727
VAN,Saray,48,11707,9314,8430,CHP,127,0.795592381,0.905089113,0.015065243
VAN,Saray,48,11707,9314,8430,AKP,3075,0.795592381,0.905089113,0.364768683
VAN,Saray,48,11707,9314,8430,HDP,5174,0.795592381,0.905089113,0.61376038
VAN,Tusba,299,90049,66607,62560,SP,795,0.739675066,0.93924062,0.012707801
VAN,Tusba,299,90049,66607,62560,BTP,206,0.739675066,0.93924062,0.003292839
VAN,Tusba,299,90049,66607,62560,CHP,1367,0.739675066,0.93924062,0.021851023
VAN,Tusba,299,90049,66607,62560,AKP,24632,0.739675066,0.93924062,0.393734015
VAN,Tusba,299,90049,66607,62560,IYI,919,0.739675066,0.93924062,0.014689898
VAN,Tusba,299,90049,66607,62560,HDP,33114,0.739675066,0.93924062,0.529315857
VAN,Tusba,299,90049,66607,62560,Bagimsiz,1527,0.739675066,0.93924062,0.024408568
VAN,Ipekyolu,583,190922,148304,140199,SP,2340,0.776777951,0.945348743,0.016690561
VAN,Ipekyolu,583,190922,148304,140199,BTP,286,0.776777951,0.945348743,0.002039957
VAN,Ipekyolu,583,190922,148304,140199,CHP,2764,0.776777951,0.945348743,0.019714834
VAN,Ipekyolu,583,190922,148304,140199,AKP,56921,0.776777951,0.945348743,0.406001469
VAN,Ipekyolu,583,190922,148304,140199,IYI,1516,0.776777951,0.945348743,0.010813201
VAN,Ipekyolu,583,190922,148304,140199,HDP,76372,0.776777951,0.945348743,0.544739977
YOZGAT,Akdagmadeni,46,14259,10928,10569,SP,42,0.766393155,0.967148609,0.003973886
YOZGAT,Akdagmadeni,46,14259,10928,10569,BTP,10,0.766393155,0.967148609,0.000946163
YOZGAT,Akdagmadeni,46,14259,10928,10569,AKP,4517,0.766393155,0.967148609,0.427381966
YOZGAT,Akdagmadeni,46,14259,10928,10569,MHP,5451,0.766393155,0.967148609,0.515753619
YOZGAT,Akdagmadeni,46,14259,10928,10569,IYI,549,0.766393155,0.967148609,0.051944366
YOZGAT,Bogazliyan,44,12271,10958,10564,SP,24,0.892999756,0.964044534,0.002271867
YOZGAT,Bogazliyan,44,12271,10958,10564,BTP,9,0.892999756,0.964044534,0.00085195
YOZGAT,Bogazliyan,44,12271,10958,10564,CHP,4615,0.892999756,0.964044534,0.436861037
YOZGAT,Bogazliyan,44,12271,10958,10564,AKP,5564,0.892999756,0.964044534,0.526694434
YOZGAT,Bogazliyan,44,12271,10958,10564,MHP,352,0.892999756,0.964044534,0.033320712
YOZGAT,Çayiralan,14,4218,3223,3097,SP,2,0.764106211,0.960905988,0.000645786
YOZGAT,Çayiralan,14,4218,3223,3097,BTP,2,0.764106211,0.960905988,0.000645786
YOZGAT,Çayiralan,14,4218,3223,3097,CHP,1195,0.764106211,0.960905988,0.385857281
YOZGAT,Çayiralan,14,4218,3223,3097,AKP,992,0.764106211,0.960905988,0.320309977
YOZGAT,Çayiralan,14,4218,3223,3097,MHP,906,0.764106211,0.960905988,0.292541169
YOZGAT,Çekerek,22,6641,5790,5544,SP,38,0.871856648,0.957512953,0.006854257
YOZGAT,Çekerek,22,6641,5790,5544,BTP,8,0.871856648,0.957512953,0.001443001
YOZGAT,Çekerek,22,6641,5790,5544,AKP,2673,0.871856648,0.957512953,0.482142857
YOZGAT,Çekerek,22,6641,5790,5544,MHP,2253,0.871856648,0.957512953,0.406385281
YOZGAT,Çekerek,22,6641,5790,5544,IYI,572,0.871856648,0.957512953,0.103174603
YOZGAT,Sarikaya,46,12572,9907,9516,SP,50,0.788020999,0.960532956,0.005254309
YOZGAT,Sarikaya,46,12572,9907,9516,BTP,14,0.788020999,0.960532956,0.001471206
YOZGAT,Sarikaya,46,12572,9907,9516,AKP,4032,0.788020999,0.960532956,0.42370744
YOZGAT,Sarikaya,46,12572,9907,9516,MHP,5184,0.788020999,0.960532956,0.544766709
YOZGAT,Sarikaya,46,12572,9907,9516,IYI,236,0.788020999,0.960532956,0.024800336
YOZGAT,Sorgun,109,35753,29750,28811,SP,364,0.832098006,0.968436975,0.012634063
YOZGAT,Sorgun,109,35753,29750,28811,BTP,81,0.832098006,0.968436975,0.002811426
YOZGAT,Sorgun,109,35753,29750,28811,BBP,5592,0.832098006,0.968436975,0.194092534
YOZGAT,Sorgun,109,35753,29750,28811,AKP,9706,0.832098006,0.968436975,0.336885217
YOZGAT,Sorgun,109,35753,29750,28811,MHP,11338,0.832098006,0.968436975,0.393530249
YOZGAT,Sorgun,109,35753,29750,28811,IYI,1598,0.832098006,0.968436975,0.055464927
YOZGAT,Sorgun,109,35753,29750,28811,Bagimsiz,97,0.832098006,0.968436975,0.00336677
YOZGAT,Sorgun,109,35753,29750,28811,Bagimsiz,35,0.832098006,0.968436975,0.001214814
YOZGAT,Sefaatli,27,6773,5867,5632,SP,11,0.866233574,0.959945458,0.001953125
YOZGAT,Sefaatli,27,6773,5867,5632,BTP,4,0.866233574,0.959945458,0.000710227
YOZGAT,Sefaatli,27,6773,5867,5632,AKP,2488,0.866233574,0.959945458,0.441761364
YOZGAT,Sefaatli,27,6773,5867,5632,MHP,2557,0.866233574,0.959945458,0.454012784
YOZGAT,Sefaatli,27,6773,5867,5632,IYI,572,0.866233574,0.959945458,0.1015625
YOZGAT,Yerköy,64,20040,17189,16574,SP,159,0.857734531,0.964221304,0.009593339
YOZGAT,Yerköy,64,20040,17189,16574,BTP,28,0.857734531,0.964221304,0.001689393
YOZGAT,Yerköy,64,20040,17189,16574,AKP,4510,0.857734531,0.964221304,0.272112948
YOZGAT,Yerköy,64,20040,17189,16574,MHP,3394,0.857734531,0.964221304,0.204778569
YOZGAT,Yerköy,64,20040,17189,16574,IYI,8440,0.857734531,0.964221304,0.509231326
YOZGAT,Yerköy,64,20040,17189,16574,DSP,43,0.857734531,0.964221304,0.002594425
YOZGAT,Merkez,179,55679,47834,46083,SP,243,0.859103073,0.963394238,0.005273094
YOZGAT,Merkez,179,55679,47834,46083,BTP,788,0.859103073,0.963394238,0.017099581
YOZGAT,Merkez,179,55679,47834,46083,TKP,155,0.859103073,0.963394238,0.003363496
YOZGAT,Merkez,179,55679,47834,46083,AKP,18828,0.859103073,0.963394238,0.408567151
YOZGAT,Merkez,179,55679,47834,46083,DP,164,0.859103073,0.963394238,0.003558796
YOZGAT,Merkez,179,55679,47834,46083,MHP,7214,0.859103073,0.963394238,0.156543628
YOZGAT,Merkez,179,55679,47834,46083,IYI,1641,0.859103073,0.963394238,0.035609661
YOZGAT,Merkez,179,55679,47834,46083,DSP,62,0.859103073,0.963394238,0.001345399
YOZGAT,Merkez,179,55679,47834,46083,Bagimsiz,325,0.859103073,0.963394238,0.007052492
YOZGAT,Merkez,179,55679,47834,46083,Bagimsiz,16663,0.859103073,0.963394238,0.361586702
YOZGAT,Aydincik,9,2382,2126,2058,SP,8,0.892527288,0.968015052,0.003887269
YOZGAT,Aydincik,9,2382,2126,2058,BTP,3,0.892527288,0.968015052,0.001457726
YOZGAT,Aydincik,9,2382,2126,2058,AKP,1003,0.892527288,0.968015052,0.487366375
YOZGAT,Aydincik,9,2382,2126,2058,MHP,999,0.892527288,0.968015052,0.485422741
YOZGAT,Aydincik,9,2382,2126,2058,IYI,45,0.892527288,0.968015052,0.021865889
YOZGAT,Çandir,12,2865,2391,2307,SP,5,0.834554974,0.964868256,0.002167317
YOZGAT,Çandir,12,2865,2391,2307,BTP,0,0.834554974,0.964868256,0
YOZGAT,Çandir,12,2865,2391,2307,CHP,788,0.834554974,0.964868256,0.341569137
YOZGAT,Çandir,12,2865,2391,2307,AKP,1089,0.834554974,0.964868256,0.472041612
YOZGAT,Çandir,12,2865,2391,2307,MHP,425,0.834554974,0.964868256,0.184221933
YOZGAT,Kadisehri,14,3431,3190,3046,SP,14,0.929758088,0.954858934,0.004596192
YOZGAT,Kadisehri,14,3431,3190,3046,BTP,7,0.929758088,0.954858934,0.002298096
YOZGAT,Kadisehri,14,3431,3190,3046,BBP,1226,0.929758088,0.954858934,0.402495076
YOZGAT,Kadisehri,14,3431,3190,3046,AKP,1732,0.929758088,0.954858934,0.568614576
YOZGAT,Kadisehri,14,3431,3190,3046,MHP,44,0.929758088,0.954858934,0.014445174
YOZGAT,Kadisehri,14,3431,3190,3046,IYI,23,0.929758088,0.954858934,0.007550886
YOZGAT,Saraykent,14,4071,3181,3054,SP,5,0.781380496,0.960075448,0.001637197
YOZGAT,Saraykent,14,4071,3181,3054,BTP,26,0.781380496,0.960075448,0.008513425
YOZGAT,Saraykent,14,4071,3181,3054,BBP,1096,0.781380496,0.960075448,0.358873608
YOZGAT,Saraykent,14,4071,3181,3054,AKP,1353,0.781380496,0.960075448,0.44302554
YOZGAT,Saraykent,14,4071,3181,3054,MHP,541,0.781380496,0.960075448,0.177144728
YOZGAT,Saraykent,14,4071,3181,3054,IYI,33,0.781380496,0.960075448,0.010805501
YOZGAT,Yenifakili,9,2129,1920,1822,SP,11,0.901831846,0.948958333,0.006037322
YOZGAT,Yenifakili,9,2129,1920,1822,BTP,7,0.901831846,0.948958333,0.003841932
YOZGAT,Yenifakili,9,2129,1920,1822,AKP,781,0.901831846,0.948958333,0.428649835
YOZGAT,Yenifakili,9,2129,1920,1822,IYI,1023,0.901831846,0.948958333,0.561470911
ZONGULDAK,Çaycuma,66,20126,17492,16827,SP,185,0.869124516,0.961982621,0.010994235
ZONGULDAK,Çaycuma,66,20126,17492,16827,BTP,13,0.869124516,0.961982621,0.000772568
ZONGULDAK,Çaycuma,66,20126,17492,16827,BBP,77,0.869124516,0.961982621,0.004575979
ZONGULDAK,Çaycuma,66,20126,17492,16827,CHP,9652,0.869124516,0.961982621,0.573601949
ZONGULDAK,Çaycuma,66,20126,17492,16827,AKP,6414,0.869124516,0.961982621,0.381173115
ZONGULDAK,Çaycuma,66,20126,17492,16827,DP,33,0.869124516,0.961982621,0.001961134
ZONGULDAK,Çaycuma,66,20126,17492,16827,MHP,176,0.869124516,0.961982621,0.010459381
ZONGULDAK,Çaycuma,66,20126,17492,16827,IYI,249,0.869124516,0.961982621,0.014797647
ZONGULDAK,Çaycuma,66,20126,17492,16827,DSP,28,0.869124516,0.961982621,0.001663992
ZONGULDAK,Devrek,58,19217,16092,15457,SP,287,0.837383567,0.960539398,0.018567639
ZONGULDAK,Devrek,58,19217,16092,15457,BTP,7,0.837383567,0.960539398,0.000452869
ZONGULDAK,Devrek,58,19217,16092,15457,BBP,24,0.837383567,0.960539398,0.001552695
ZONGULDAK,Devrek,58,19217,16092,15457,CHP,6949,0.837383567,0.960539398,0.449569774
ZONGULDAK,Devrek,58,19217,16092,15457,AKP,6697,0.837383567,0.960539398,0.433266481
ZONGULDAK,Devrek,58,19217,16092,15457,MHP,1280,0.837383567,0.960539398,0.082810377
ZONGULDAK,Devrek,58,19217,16092,15457,IYI,187,0.837383567,0.960539398,0.012098079
ZONGULDAK,Devrek,58,19217,16092,15457,DSP,26,0.837383567,0.960539398,0.001682086
ZONGULDAK,Eregli,272,84963,72823,70699,SP,265,0.857114273,0.970833391,0.003748285
ZONGULDAK,Eregli,272,84963,72823,70699,BTP,90,0.857114273,0.970833391,0.001273002
ZONGULDAK,Eregli,272,84963,72823,70699,BBP,3213,0.857114273,0.970833391,0.045446187
ZONGULDAK,Eregli,272,84963,72823,70699,CHP,37130,0.857114273,0.970833391,0.525184232
ZONGULDAK,Eregli,272,84963,72823,70699,AKP,26447,0.857114273,0.970833391,0.374078841
ZONGULDAK,Eregli,272,84963,72823,70699,MHP,2200,0.857114273,0.970833391,0.031117838
ZONGULDAK,Eregli,272,84963,72823,70699,IYI,1120,0.857114273,0.970833391,0.015841808
ZONGULDAK,Eregli,272,84963,72823,70699,DSP,234,0.857114273,0.970833391,0.003309806
ZONGULDAK,Merkez,242,75052,60763,59095,SP,1147,0.809612002,0.972549084,0.019409426
ZONGULDAK,Merkez,242,75052,60763,59095,BTP,57,0.809612002,0.972549084,0.000964549
ZONGULDAK,Merkez,242,75052,60763,59095,TKP,141,0.809612002,0.972549084,0.002385989
ZONGULDAK,Merkez,242,75052,60763,59095,CHP,23152,0.809612002,0.972549084,0.391775954
ZONGULDAK,Merkez,242,75052,60763,59095,AKP,25125,0.809612002,0.972549084,0.425162873
ZONGULDAK,Merkez,242,75052,60763,59095,DP,144,0.809612002,0.972549084,0.002436754
ZONGULDAK,Merkez,242,75052,60763,59095,MHP,8912,0.809612002,0.972549084,0.150808021
ZONGULDAK,Merkez,242,75052,60763,59095,DSP,417,0.809612002,0.972549084,0.007056435
ZONGULDAK,Alapli,43,13611,11753,11388,SP,60,0.863492763,0.968944099,0.005268704
ZONGULDAK,Alapli,43,13611,11753,11388,BTP,10,0.863492763,0.968944099,0.000878117
ZONGULDAK,Alapli,43,13611,11753,11388,CHP,6965,0.863492763,0.968944099,0.611608711
ZONGULDAK,Alapli,43,13611,11753,11388,AKP,4022,0.863492763,0.968944099,0.353178785
ZONGULDAK,Alapli,43,13611,11753,11388,MHP,288,0.863492763,0.968944099,0.025289779
ZONGULDAK,Alapli,43,13611,11753,11388,DSP,43,0.863492763,0.968944099,0.003775904
ZONGULDAK,Gökçebey,21,6177,5325,5050,SP,8,0.862068966,0.948356808,0.001584158
ZONGULDAK,Gökçebey,21,6177,5325,5050,BTP,10,0.862068966,0.948356808,0.001980198
ZONGULDAK,Gökçebey,21,6177,5325,5050,CHP,1517,0.862068966,0.948356808,0.30039604
ZONGULDAK,Gökçebey,21,6177,5325,5050,AKP,1587,0.862068966,0.948356808,0.314257426
ZONGULDAK,Gökçebey,21,6177,5325,5050,MHP,124,0.862068966,0.948356808,0.024554455
ZONGULDAK,Gökçebey,21,6177,5325,5050,IYI,1792,0.862068966,0.948356808,0.354851485
ZONGULDAK,Gökçebey,21,6177,5325,5050,DSP,12,0.862068966,0.948356808,0.002376238
ZONGULDAK,Kilimli,48,15337,13024,12539,SP,189,0.849188238,0.962761057,0.015072972
ZONGULDAK,Kilimli,48,15337,13024,12539,BTP,7,0.849188238,0.962761057,0.000558258
ZONGULDAK,Kilimli,48,15337,13024,12539,BBP,26,0.849188238,0.962761057,0.002073531
ZONGULDAK,Kilimli,48,15337,13024,12539,CHP,3657,0.849188238,0.962761057,0.291650052
ZONGULDAK,Kilimli,48,15337,13024,12539,AKP,5137,0.849188238,0.962761057,0.409681793
ZONGULDAK,Kilimli,48,15337,13024,12539,MHP,394,0.849188238,0.962761057,0.031421963
ZONGULDAK,Kilimli,48,15337,13024,12539,IYI,3095,0.849188238,0.962761057,0.246829891
ZONGULDAK,Kilimli,48,15337,13024,12539,DSP,23,0.849188238,0.962761057,0.001834277
ZONGULDAK,Kilimli,48,15337,13024,12539,Bagimsiz,11,0.849188238,0.962761057,0.000877263
ZONGULDAK,Kozlu,91,28270,23082,22258,SP,502,0.816483905,0.964301187,0.022553689
ZONGULDAK,Kozlu,91,28270,23082,22258,BTP,13,0.816483905,0.964301187,0.00058406
ZONGULDAK,Kozlu,91,28270,23082,22258,BBP,316,0.816483905,0.964301187,0.014197143
ZONGULDAK,Kozlu,91,28270,23082,22258,CHP,4237,0.816483905,0.964301187,0.190358523
ZONGULDAK,Kozlu,91,28270,23082,22258,AKP,9117,0.816483905,0.964301187,0.409605535
ZONGULDAK,Kozlu,91,28270,23082,22258,MHP,1028,0.816483905,0.964301187,0.046185641
ZONGULDAK,Kozlu,91,28270,23082,22258,IYI,6972,0.816483905,0.964301187,0.313235691
ZONGULDAK,Kozlu,91,28270,23082,22258,DSP,73,0.816483905,0.964301187,0.00327972
AKSARAY,Merkez,433,141003,115437,111812,SP,690,0.818684709,0.96859759,0.006171073
AKSARAY,Merkez,433,141003,115437,111812,BTP,228,0.818684709,0.96859759,0.002039137
AKSARAY,Merkez,433,141003,115437,111812,TKP,131,0.818684709,0.96859759,0.001171609
AKSARAY,Merkez,433,141003,115437,111812,VP,53,0.818684709,0.96859759,0.00047401
AKSARAY,Merkez,433,141003,115437,111812,BBP,477,0.818684709,0.96859759,0.00426609
AKSARAY,Merkez,433,141003,115437,111812,AKP,45253,0.818684709,0.96859759,0.404724001
AKSARAY,Merkez,433,141003,115437,111812,DP,268,0.818684709,0.96859759,0.00239688
AKSARAY,Merkez,433,141003,115437,111812,MHP,44015,0.818684709,0.96859759,0.393651844
AKSARAY,Merkez,433,141003,115437,111812,IYI,20373,0.818684709,0.96859759,0.182207634
AKSARAY,Merkez,433,141003,115437,111812,DSP,194,0.818684709,0.96859759,0.001735055
AKSARAY,Merkez,433,141003,115437,111812,Bagimsiz,130,0.818684709,0.96859759,0.001162666
AKSARAY,Ortaköy,45,13986,11796,11246,SP,123,0.843414843,0.953374025,0.010937222
AKSARAY,Ortaköy,45,13986,11796,11246,BTP,17,0.843414843,0.953374025,0.001511649
AKSARAY,Ortaköy,45,13986,11796,11246,AKP,6143,0.843414843,0.953374025,0.546238663
AKSARAY,Ortaköy,45,13986,11796,11246,MHP,4561,0.843414843,0.953374025,0.405566424
AKSARAY,Ortaköy,45,13986,11796,11246,IYI,402,0.843414843,0.953374025,0.035746043
AKSARAY,Agaçören,11,2273,1922,1802,SP,12,0.845578531,0.937565036,0.006659267
AKSARAY,Agaçören,11,2273,1922,1802,BTP,1,0.845578531,0.937565036,0.000554939
AKSARAY,Agaçören,11,2273,1922,1802,AKP,853,0.845578531,0.937565036,0.47336293
AKSARAY,Agaçören,11,2273,1922,1802,MHP,889,0.845578531,0.937565036,0.493340733
AKSARAY,Agaçören,11,2273,1922,1802,IYI,47,0.845578531,0.937565036,0.026082131
AKSARAY,Güzelyurt,8,1902,1693,1636,SP,47,0.890115668,0.966331955,0.028728606
AKSARAY,Güzelyurt,8,1902,1693,1636,BTP,3,0.890115668,0.966331955,0.001833741
AKSARAY,Güzelyurt,8,1902,1693,1636,AKP,780,0.890115668,0.966331955,0.476772616
AKSARAY,Güzelyurt,8,1902,1693,1636,MHP,757,0.890115668,0.966331955,0.462713936
AKSARAY,Güzelyurt,8,1902,1693,1636,IYI,47,0.890115668,0.966331955,0.028728606
AKSARAY,Güzelyurt,8,1902,1693,1636,DSP,2,0.890115668,0.966331955,0.001222494
AKSARAY,Sariyahsi,13,3096,2329,2194,SP,16,0.752260982,0.942035208,0.007292616
AKSARAY,Sariyahsi,13,3096,2329,2194,BTP,2,0.752260982,0.942035208,0.000911577
AKSARAY,Sariyahsi,13,3096,2329,2194,CHP,631,0.752260982,0.942035208,0.287602552
AKSARAY,Sariyahsi,13,3096,2329,2194,AKP,1474,0.752260982,0.942035208,0.67183227
AKSARAY,Sariyahsi,13,3096,2329,2194,MHP,71,0.752260982,0.942035208,0.032360985
AKSARAY,Eskil,51,11662,10883,10514,SP,48,0.933201852,0.966093908,0.004565341
AKSARAY,Eskil,51,11662,10883,10514,BTP,10,0.933201852,0.966093908,0.000951113
AKSARAY,Eskil,51,11662,10883,10514,BBP,85,0.933201852,0.966093908,0.008084459
AKSARAY,Eskil,51,11662,10883,10514,CHP,268,0.933201852,0.966093908,0.025489823
AKSARAY,Eskil,51,11662,10883,10514,AKP,5557,0.933201852,0.966093908,0.528533384
AKSARAY,Eskil,51,11662,10883,10514,MHP,4532,0.933201852,0.966093908,0.431044322
AKSARAY,Eskil,51,11662,10883,10514,DSP,14,0.933201852,0.966093908,0.001331558
AKSARAY,Gülagaç,11,3067,2708,2560,SP,14,0.882947506,0.94534712,0.00546875
AKSARAY,Gülagaç,11,3067,2708,2560,BTP,3,0.882947506,0.94534712,0.001171875
AKSARAY,Gülagaç,11,3067,2708,2560,AKP,1382,0.882947506,0.94534712,0.53984375
AKSARAY,Gülagaç,11,3067,2708,2560,MHP,1155,0.882947506,0.94534712,0.451171875
AKSARAY,Gülagaç,11,3067,2708,2560,DSP,6,0.882947506,0.94534712,0.00234375
AKSARAY,Sultanhani,23,6825,6384,6081,SP,40,0.935384615,0.952537594,0.006577865
AKSARAY,Sultanhani,23,6825,6384,6081,BTP,3,0.935384615,0.952537594,0.00049334
AKSARAY,Sultanhani,23,6825,6384,6081,CHP,1426,0.935384615,0.952537594,0.234500904
AKSARAY,Sultanhani,23,6825,6384,6081,AKP,4226,0.935384615,0.952537594,0.694951488
AKSARAY,Sultanhani,23,6825,6384,6081,MHP,214,0.935384615,0.952537594,0.03519158
AKSARAY,Sultanhani,23,6825,6384,6081,IYI,172,0.935384615,0.952537594,0.028284822
BAYBURT,Merkez,84,25034,19880,19315,SP,569,0.794119997,0.971579477,0.02945897
BAYBURT,Merkez,84,25034,19880,19315,BTP,14,0.794119997,0.971579477,0.000724825
BAYBURT,Merkez,84,25034,19880,19315,TKP,17,0.794119997,0.971579477,0.000880145
BAYBURT,Merkez,84,25034,19880,19315,CHP,329,0.794119997,0.971579477,0.017033394
BAYBURT,Merkez,84,25034,19880,19315,AKP,6905,0.794119997,0.971579477,0.357494176
BAYBURT,Merkez,84,25034,19880,19315,MHP,10911,0.794119997,0.971579477,0.564897748
BAYBURT,Merkez,84,25034,19880,19315,IYI,519,0.794119997,0.971579477,0.026870308
BAYBURT,Merkez,84,25034,19880,19315,DSP,25,0.794119997,0.971579477,0.001294331
BAYBURT,Merkez,84,25034,19880,19315,Bagimsiz,26,0.794119997,0.971579477,0.001346104
BAYBURT,Aydintepe,8,2164,1931,1878,SP,15,0.89232902,0.972553081,0.00798722
BAYBURT,Aydintepe,8,2164,1931,1878,BTP,1,0.89232902,0.972553081,0.000532481
BAYBURT,Aydintepe,8,2164,1931,1878,AKP,677,0.89232902,0.972553081,0.360489883
BAYBURT,Aydintepe,8,2164,1931,1878,MHP,1183,0.89232902,0.972553081,0.629925453
BAYBURT,Aydintepe,8,2164,1931,1878,DSP,2,0.89232902,0.972553081,0.001064963
BAYBURT,Demirözü,7,1593,1234,1182,SP,15,0.774639046,0.957860616,0.012690355
BAYBURT,Demirözü,7,1593,1234,1182,BTP,0,0.774639046,0.957860616,0
BAYBURT,Demirözü,7,1593,1234,1182,CHP,18,0.774639046,0.957860616,0.015228426
BAYBURT,Demirözü,7,1593,1234,1182,AKP,872,0.774639046,0.957860616,0.737732657
BAYBURT,Demirözü,7,1593,1234,1182,MHP,257,0.774639046,0.957860616,0.217428088
BAYBURT,Demirözü,7,1593,1234,1182,IYI,20,0.774639046,0.957860616,0.016920474
BAYBURT,Demirözü,7,1593,1234,1182,DSP,0,0.774639046,0.957860616,0
