state,county,repgov18,demgov18,othergov18,repsen18,demsen18,othersen18,rephouse18,demhouse18,otherhouse18
Missouri,Nodaway,NA,NA,NA,4623,2706,322,5363,2046,227
Missouri,Oregon,NA,NA,NA,2736,964,120,2896,816,48
Missouri,Ozark,NA,NA,NA,2999,915,124,3183,722,56
Missouri,Pemiscot,NA,NA,NA,2968,1458,106,2985,1455,35
Missouri,Pettis,NA,NA,NA,10048,4444,584,10370,4217,433
Missouri,Ralls,NA,NA,NA,3085,1186,118,3280,1001,52
Missouri,Ray,NA,NA,NA,5477,3520,464,5295,3816,272
Missouri,Reynolds,NA,NA,NA,1795,673,67,1892,594,32
Missouri,Scotland,NA,NA,NA,1163,399,54,1285,284,32
Missouri,Shannon,NA,NA,NA,2249,895,83,2428,713,43
Missouri,St. Charles,NA,NA,NA,93075,77870,4946,99521,69756,3314
Missouri,St. Francois,NA,NA,NA,13102,7766,945,14042,7048,444
Missouri,St. Louis City,NA,NA,NA,15898,96296,2374,16355,92202,3809
Missouri,St. Louis County,NA,NA,NA,161171,277927,9440,171662,264805,8965
Missouri,Ste. Genevieve,NA,NA,NA,3902,3347,267,4251,2879,123
Missouri,Stoddard,NA,NA,NA,8683,1970,221,8981,1683,130
Missouri,Taney,NA,NA,NA,15091,4894,584,15516,4343,516
Mississippi,Calhoun,NA,NA,NA,3284,1216,73,3319,1291,33
Mississippi,Calhoun,NA,NA,NA,3187,1428,0,3319,1291,33
Mississippi,Choctaw,NA,NA,NA,1937,733,59,2006,766,22
Mississippi,Choctaw,NA,NA,NA,1966,827,0,2006,766,22
Mississippi,Clarke,NA,NA,NA,3573,1732,107,3611,1868,39
Mississippi,Clarke,NA,NA,NA,3480,2036,0,3611,1868,39
Mississippi,Clay,NA,NA,NA,3003,3716,99,3100,3779,46
Mississippi,Clay,NA,NA,NA,2926,3982,0,3100,3779,46
Mississippi,Covington,NA,NA,NA,4312,2630,0,4081,2665,106
Mississippi,Covington,NA,NA,NA,4227,2372,163,4081,2665,106
Mississippi,Franklin,NA,NA,NA,2077,1112,0,2023,1079,46
Mississippi,Franklin,NA,NA,NA,1984,1032,94,2023,1079,46
Mississippi,Greene,NA,NA,NA,2900,693,105,3024,699,25
Mississippi,Greene,NA,NA,NA,2841,780,0,3024,699,25
Mississippi,Jackson,NA,NA,NA,24482,12071,0,24781,11817,426
Mississippi,Jackson,NA,NA,NA,24850,11035,710,24781,11817,426
Mississippi,Jefferson,NA,NA,NA,539,2676,0,0,2717,485
Mississippi,Jefferson,NA,NA,NA,562,2398,100,0,2717,485
Mississippi,Lamar,NA,NA,NA,13685,4112,452,14065,4267,159
Mississippi,Lamar,NA,NA,NA,13983,4425,0,14065,4267,159
Mississippi,Lauderdale,NA,NA,NA,14071,8445,301,13906,8773,139
Mississippi,Lauderdale,NA,NA,NA,14101,8671,0,13906,8773,139
Mississippi,Lawrence,NA,NA,NA,3178,1541,103,3215,1790,50
Mississippi,Lawrence,NA,NA,NA,3382,1752,0,3215,1790,50
Mississippi,Lee,NA,NA,NA,17109,7462,577,17863,7080,153
Mississippi,Lee,NA,NA,NA,17016,8191,0,17863,7080,153
Mississippi,Lowndes,NA,NA,NA,10014,7891,266,10120,8132,136
Mississippi,Lowndes,NA,NA,NA,9797,8504,0,10120,8132,136
Mississippi,Madison,NA,NA,NA,22988,16553,0,21889,15340,1863
Mississippi,Madison,NA,NA,NA,23204,15486,623,21889,15340,1863
Mississippi,Marion,NA,NA,NA,5797,2682,197,6039,2756,51
Mississippi,Marion,NA,NA,NA,5933,2873,0,6039,2756,51
Mississippi,Marshall,NA,NA,NA,5388,5641,205,5360,5831,99
Mississippi,Marshall,NA,NA,NA,5065,6168,0,5360,5831,99
Mississippi,Monroe,NA,NA,NA,7514,4226,0,7843,3847,82
Mississippi,Monroe,NA,NA,NA,7690,3783,153,7843,3847,82
Mississippi,Montgomery,NA,NA,NA,1916,1354,49,0,1726,1418
Mississippi,Montgomery,NA,NA,NA,1916,1454,0,0,1726,1418
Mississippi,Perry,NA,NA,NA,2888,832,96,2976,926,42
Mississippi,Perry,NA,NA,NA,2969,981,0,2976,926,42
Mississippi,Pike,NA,NA,NA,6535,6026,0,6488,5942,144
Mississippi,Pike,NA,NA,NA,6425,5753,234,6488,5942,144
Mississippi,Washington,NA,NA,NA,3651,8327,0,0,8833,2745
Mississippi,Washington,NA,NA,NA,3955,7491,145,0,8833,2745
Mississippi,Winston,NA,NA,NA,3425,2747,0,3559,2606,41
Mississippi,Winston,NA,NA,NA,3494,2561,96,3559,2606,41
Mississippi,Benton,NA,NA,NA,1591,1130,0,1610,1147,19
Mississippi,Benton,NA,NA,NA,1637,1079,48,1610,1147,19
Mississippi,Carroll,NA,NA,NA,2634,1260,0,0,1542,2073
Mississippi,Carroll,NA,NA,NA,2663,1064,86,0,1542,2073
Mississippi,Lafayette,NA,NA,NA,8680,7443,0,9244,6937,95
Mississippi,Lafayette,NA,NA,NA,9143,6896,248,9244,6937,95
Mississippi,Lincoln,NA,NA,NA,8576,3451,194,8705,3662,115
Mississippi,Lincoln,NA,NA,NA,8938,3689,0,8705,3662,115
Mississippi,Newton,NA,NA,NA,4929,2182,0,4941,2154,58
Mississippi,Newton,NA,NA,NA,4912,1928,151,4941,2154,58
Mississippi,Scott,NA,NA,NA,4358,3086,0,4453,2952,67
Mississippi,Scott,NA,NA,NA,4365,2735,108,4453,2952,67
Mississippi,Stone,NA,NA,NA,3779,1058,111,3802,1181,44
Mississippi,Stone,NA,NA,NA,3805,1203,0,3802,1181,44
Mississippi,Union,NA,NA,NA,6315,1215,150,6494,1226,59
Mississippi,Union,NA,NA,NA,6308,1457,0,6494,1226,59
Mississippi,Adams,NA,NA,NA,4168,5473,0,4033,5491,95
Mississippi,Adams,NA,NA,NA,3986,5427,158,4033,5491,95
Mississippi,DeSoto,NA,NA,NA,32215,17375,0,32836,17035,392
Mississippi,DeSoto,NA,NA,NA,32474,16630,1259,32836,17035,392
Mississippi,Holmes,NA,NA,NA,1068,4222,85,0,4829,753
Mississippi,Holmes,NA,NA,NA,990,4650,0,0,4829,753
Mississippi,Hancock,NA,NA,NA,9943,3683,217,10307,3394,159
Mississippi,Hancock,NA,NA,NA,9936,3538,0,10307,3394,159
Mississippi,Jasper,NA,NA,NA,2873,3079,0,2683,3186,70
Mississippi,Jasper,NA,NA,NA,2726,2924,122,2683,3186,70
Mississippi,Jeff Davis,NA,NA,NA,1655,2333,93,1635,2545,51
Mississippi,Jeff Davis,NA,NA,NA,1690,2564,0,1635,2545,51
Mississippi,Jones,NA,NA,NA,14068,5771,653,14842,6012,183
Mississippi,Jones,NA,NA,NA,15028,6120,0,14842,6012,183
Mississippi,Quitman,NA,NA,NA,872,1460,57,0,1803,562
Mississippi,Quitman,NA,NA,NA,742,1698,0,0,1803,562
Mississippi,Warren,NA,NA,NA,7142,6841,0,0,7391,5895
Mississippi,Warren,NA,NA,NA,7360,5980,221,0,7391,5895
Mississippi,Wayne,NA,NA,NA,4357,2604,165,4569,2709,48
Mississippi,Wayne,NA,NA,NA,4501,2792,0,4569,2709,48
Mississippi,Webster,NA,NA,NA,3089,785,0,3165,711,19
Mississippi,Webster,NA,NA,NA,3081,722,69,3165,711,19
Mississippi,Wilkinson,NA,NA,NA,974,1709,0,934,1826,26
Mississippi,Wilkinson,NA,NA,NA,926,1790,54,934,1826,26
Mississippi,Chickasaw,NA,NA,NA,3315,2507,97,3370,2540,56
Mississippi,Chickasaw,NA,NA,NA,3207,2790,0,3370,2540,56
Mississippi,Harrison,NA,NA,NA,32152,18183,907,31471,18852,686
Mississippi,Harrison,NA,NA,NA,31785,19229,0,31471,18852,686
Mississippi,Smith,NA,NA,NA,4047,1180,140,4161,1278,80
Mississippi,Smith,NA,NA,NA,4264,1284,0,4161,1278,80
Mississippi,Pontotoc,NA,NA,NA,7515,1666,309,7944,1603,53
Mississippi,Pontotoc,NA,NA,NA,7605,1981,0,7944,1603,53
Mississippi,Claiborne,NA,NA,NA,622,2355,107,0,2756,449
Mississippi,Claiborne,NA,NA,NA,560,2681,0,0,2756,449
Mississippi,Humphreys,NA,NA,NA,909,2264,0,0,2481,581
Mississippi,Humphreys,NA,NA,NA,933,2020,101,0,2481,581
Mississippi,Panola,NA,NA,NA,5000,4975,0,0,5767,3718
Mississippi,Panola,NA,NA,NA,5207,4584,157,0,5767,3718
Mississippi,Alcorn,NA,NA,NA,8082,1747,217,8147,1875,60
Mississippi,Alcorn,NA,NA,NA,7772,2112,0,8147,1875,60
Mississippi,Amite,NA,NA,NA,3225,1932,150,3299,1967,57
Mississippi,Amite,NA,NA,NA,3277,1953,0,3299,1967,57
Mississippi,Attala,NA,NA,NA,3369,2090,101,0,2674,2697
Mississippi,Attala,NA,NA,NA,3345,2389,0,0,2674,2697
Mississippi,Bolivar,NA,NA,NA,3711,6006,187,0,7336,2436
Mississippi,Bolivar,NA,NA,NA,3584,6755,0,0,7336,2436
Mississippi,Coahoma,NA,NA,NA,1858,3688,168,0,4762,1063
Mississippi,Coahoma,NA,NA,NA,1672,4449,0,0,4762,1063
Mississippi,Copiah,NA,NA,NA,4803,4974,0,0,5693,3713
Mississippi,Copiah,NA,NA,NA,4706,4490,246,0,5693,3713
Mississippi,Forrest,NA,NA,NA,196,97,14,0,0,0
Mississippi,Forrest,NA,NA,NA,0,0,0,0,0,0
Mississippi,George,NA,NA,NA,5692,793,201,5907,807,58
Mississippi,George,NA,NA,NA,5475,1053,0,5907,807,58
Mississippi,Grenada,NA,NA,NA,3695,2932,0,0,3511,2653
Mississippi,Grenada,NA,NA,NA,3784,2659,110,0,3511,2653
Mississippi,Hinds,NA,NA,NA,21353,54242,1237,5937,56521,13259
Mississippi,Hinds,NA,NA,NA,20925,56542,0,5937,56521,13259
Mississippi,Issaquena,NA,NA,NA,249,308,0,0,342,179
Mississippi,Issaquena,NA,NA,NA,258,260,11,0,342,179
Mississippi,Itawamba,NA,NA,NA,5544,739,145,5764,719,39
Mississippi,Itawamba,NA,NA,NA,5499,959,0,5764,719,39
Mississippi,Kemper,NA,NA,NA,1328,1873,42,915,2324,12
Mississippi,Kemper,NA,NA,NA,1368,1775,0,915,2324,12
Mississippi,Leake,NA,NA,NA,3658,2468,132,0,3310,2778
Mississippi,Leake,NA,NA,NA,3674,2877,0,0,3310,2778
Mississippi,Leflore,NA,NA,NA,2444,4625,141,0,5491,1819
Mississippi,Leflore,NA,NA,NA,2337,5210,0,0,5491,1819
Mississippi,Neshoba,NA,NA,NA,5734,2189,0,5049,2812,89
Mississippi,Neshoba,NA,NA,NA,5823,1917,122,5049,2812,89
Mississippi,Noxubee,NA,NA,NA,958,2435,0,803,2546,27
Mississippi,Noxubee,NA,NA,NA,968,2332,40,803,2546,27
Mississippi,Oktibbeha,NA,NA,NA,6448,6159,270,6409,6374,130
Mississippi,Oktibbeha,NA,NA,NA,6332,6649,0,6409,6374,130
Mississippi,Pearl River,NA,NA,NA,11252,2511,387,11697,2568,124
Mississippi,Pearl River,NA,NA,NA,11161,2724,0,11697,2568,124
Mississippi,Prentiss,NA,NA,NA,5597,1450,126,5765,1433,48
Mississippi,Prentiss,NA,NA,NA,5479,1762,0,5765,1433,48
Mississippi,Rankin,NA,NA,NA,37839,13150,0,39233,11112,529
Mississippi,Rankin,NA,NA,NA,37402,12265,1176,39233,11112,529
Mississippi,Sharkey,NA,NA,NA,539,1024,0,0,1178,313
Mississippi,Sharkey,NA,NA,NA,540,887,28,0,1178,313
Mississippi,Simpson,NA,NA,NA,5498,3082,0,5532,2897,82
Mississippi,Simpson,NA,NA,NA,5365,2747,171,5532,2897,82
Mississippi,Sunflower,NA,NA,NA,2270,5124,0,0,5709,1506
Mississippi,Sunflower,NA,NA,NA,2443,4523,151,0,5709,1506
Mississippi,Tallahatchie,NA,NA,NA,1782,2521,0,0,2839,1331
Mississippi,Tallahatchie,NA,NA,NA,1950,2095,91,0,2839,1331
Mississippi,Tate,NA,NA,NA,5650,2584,211,5750,2793,55
Mississippi,Tate,NA,NA,NA,5644,2881,0,5750,2793,55
Mississippi,Tippah,NA,NA,NA,5263,1513,0,5498,1299,56
Mississippi,Tippah,NA,NA,NA,5463,1207,135,5498,1299,56
Mississippi,Tishomingo,NA,NA,NA,4991,972,0,4942,1115,41
Mississippi,Tishomingo,NA,NA,NA,5084,788,151,4942,1115,41
Mississippi,Tunica,NA,NA,NA,767,1578,69,0,1920,468
Mississippi,Tunica,NA,NA,NA,716,1759,0,0,1920,468
Mississippi,Walthall,NA,NA,NA,3070,2038,0,2978,2041,59
Mississippi,Walthall,NA,NA,NA,2991,1894,109,2978,2041,59
Mississippi,Yalobusha,NA,NA,NA,1926,1677,47,0,2048,1374
Mississippi,Yalobusha,NA,NA,NA,1918,1746,0,0,2048,1374
Mississippi,Yazoo,NA,NA,NA,3400,3847,0,0,4226,2560
Mississippi,Yazoo,NA,NA,NA,3423,3154,125,0,4226,2560
Montana,Jefferson,NA,NA,NA,3638,2943,226,4000,2611,200
Montana,Madison,NA,NA,NA,2887,1886,170,3148,1663,144
Montana,Lincoln,NA,NA,NA,6126,2895,297,6440,2622,245
Montana,Phillips,NA,NA,NA,1425,574,79,1586,449,52
Montana,Prairie,NA,NA,NA,450,177,26,484,149,22
Montana,Lake,NA,NA,NA,6393,6687,352,6905,6197,343
Montana,Custer,NA,NA,NA,2753,1937,179,3076,1633,168
Montana,Garfield,NA,NA,NA,571,80,30,606,54,20
Montana,Mineral,NA,NA,NA,1178,784,91,1282,701,69
Montana,Park,NA,NA,NA,4208,4931,243,4553,4577,260
Montana,Liberty,NA,NA,NA,584,364,30,651,298,24
Montana,Dawson,NA,NA,NA,2688,1222,140,2798,1119,124
Montana,Blaine,NA,NA,NA,975,1874,74,1165,1660,84
Montana,Teton,NA,NA,NA,1774,1287,82,1948,1114,76
Montana,Valley,NA,NA,NA,2130,1538,199,2434,1250,177
Montana,Gallatin,NA,NA,NA,14497,23713,991,15849,22480,930
Montana,Richland,NA,NA,NA,2996,1127,179,3239,953,120
Montana,Sheridan,NA,NA,NA,1015,711,83,1085,660,52
Montana,Roosevelt,NA,NA,NA,1343,1998,88,1472,1851,95
Montana,Carter,NA,NA,NA,601,128,22,635,100,12
Montana,Carbon,NA,NA,NA,3166,2654,174,3409,2415,179
Montana,Hill,NA,NA,NA,2417,3650,221,2814,3239,225
Montana,Big Horn,NA,NA,NA,1534,2953,91,1676,2798,104
Montana,Beaverhead,NA,NA,NA,2790,1811,146,3026,1623,118
Montana,Broadwater,NA,NA,NA,2071,1066,104,2234,915,105
Montana,Cascade,NA,NA,NA,11595,13916,756,12943,12627,651
Montana,Chouteau,NA,NA,NA,1303,1269,70,1506,1065,66
Montana,Daniels,NA,NA,NA,630,281,29,683,240,20
Montana,Deer Lodge,NA,NA,NA,1188,2867,133,1359,2670,149
Montana,Fallon,NA,NA,NA,951,281,57,1025,226,24
Montana,Fergus,NA,NA,NA,3617,1949,189,3891,1738,139
Montana,Flathead,NA,NA,NA,26185,19210,1317,27848,17646,1229
Montana,Glacier,NA,NA,NA,1140,3629,88,1294,3446,103
Montana,Golden Valley,NA,NA,NA,301,129,21,321,107,22
Montana,Granite,NA,NA,NA,1045,692,52,1131,607,62
Montana,Judith Basin,NA,NA,NA,751,385,51,848,308,34
Montana,Lewis and Clark,NA,NA,NA,13767,20093,898,15324,18423,1006
Montana,McCone,NA,NA,NA,773,227,29,813,194,21
Montana,Meagher,NA,NA,NA,625,318,28,676,263,38
Montana,Missoula,NA,NA,NA,14351,29163,942,15739,27649,1049
Montana,Musselshell,NA,NA,NA,1738,571,0,1827,501,92
Montana,Petroleum,NA,NA,NA,248,58,6,259,46,8
Montana,Pondera,NA,NA,NA,1402,1152,92,1592,980,84
Montana,Powder River,NA,NA,NA,747,203,22,784,182,18
Montana,Powell,NA,NA,NA,1625,1017,92,1787,853,91
Montana,Ravalli,NA,NA,NA,13426,8995,613,14280,8150,585
Montana,Rosebud,NA,NA,NA,1756,1497,91,1907,1338,89
Montana,Sanders,NA,NA,NA,3829,2047,225,4047,1834,206
Montana,Silver Bow,NA,NA,NA,4198,11597,392,4983,10749,439
Montana,Stillwater,NA,NA,NA,3182,1496,157,3348,1347,156
Montana,Sweet Grass,NA,NA,NA,1354,651,74,1456,575,71
Montana,Toole,NA,NA,NA,1197,623,69,1299,539,56
Montana,Treasure,NA,NA,NA,279,129,6,308,95,12
Montana,Wheatland,NA,NA,NA,575,311,32,619,274,22
Montana,Wibaux,NA,NA,NA,390,140,12,402,114,18
Montana,Yellowstone,NA,NA,NA,32967,30475,2195,35565,27994,2194
North Dakota,Grant,NA,NA,NA,912,335,0,995,210,41
North Dakota,Logan,NA,NA,NA,737,228,0,793,157,28
North Dakota,Adams,NA,NA,NA,788,361,0,870,233,44
North Dakota,Burke,NA,NA,NA,718,224,0,767,151,23
North Dakota,McIntosh,NA,NA,NA,978,462,0,1093,296,49
North Dakota,Pierce,NA,NA,NA,1163,708,0,1291,539,61
North Dakota,Cass,NA,NA,NA,32184,44637,0,35220,37586,3128
North Dakota,Sioux,NA,NA,NA,219,1210,0,313,983,108
North Dakota,McHenry,NA,NA,NA,1601,843,0,1736,598,119
North Dakota,McLean,NA,NA,NA,3291,1686,0,3466,1297,192
North Dakota,Mercer,NA,NA,NA,2785,1006,0,2936,723,147
North Dakota,Richland,NA,NA,NA,3311,3936,0,3847,2951,311
North Dakota,Stark,NA,NA,NA,8930,3137,0,9754,1937,408
North Dakota,Morton,NA,NA,NA,9565,5159,0,10222,3725,693
North Dakota,Sheridan,NA,NA,NA,600,178,0,627,115,37
North Dakota,Ramsey,NA,NA,NA,2664,2335,0,2852,1917,223
North Dakota,Renville,NA,NA,NA,825,352,0,907,216,60
North Dakota,Steele,NA,NA,NA,398,557,0,461,464,30
North Dakota,Eddy,NA,NA,NA,673,553,0,716,457,48
North Dakota,Williams,NA,NA,NA,8047,2944,0,8323,2050,496
North Dakota,Ward,NA,NA,NA,15081,8838,0,16021,6402,1277
North Dakota,Dunn,NA,NA,NA,1487,523,0,1591,377,42
North Dakota,Wells,NA,NA,NA,1597,620,0,1647,475,89
North Dakota,Golden Valley,NA,NA,NA,704,170,0,721,122,25
North Dakota,Barnes,NA,NA,NA,2478,2486,0,2748,1973,200
North Dakota,Benson,NA,NA,NA,827,1424,0,908,1222,105
North Dakota,Billings,NA,NA,NA,442,114,0,463,73,21
North Dakota,Bottineau,NA,NA,NA,2128,1104,0,2301,800,125
North Dakota,Bowman,NA,NA,NA,1231,401,0,1328,251,52
North Dakota,Burleigh,NA,NA,NA,28391,17233,0,30871,12516,1754
North Dakota,Cavalier,NA,NA,NA,1181,765,0,1216,643,64
North Dakota,Dickey,NA,NA,NA,1243,900,0,1364,710,59
North Dakota,Divide,NA,NA,NA,718,468,0,857,289,44
North Dakota,Emmons,NA,NA,NA,1425,390,0,1500,261,52
North Dakota,Foster,NA,NA,NA,1046,582,0,1124,445,53
North Dakota,Grand Forks,NA,NA,NA,12936,14795,0,13116,13269,966
North Dakota,Griggs,NA,NA,NA,687,531,0,780,406,27
North Dakota,Hettinger,NA,NA,NA,975,270,0,1042,181,32
North Dakota,Kidder,NA,NA,NA,910,363,0,988,234,56
North Dakota,LaMoure,NA,NA,NA,1198,853,0,1300,673,61
North Dakota,McKenzie,NA,NA,NA,2990,1160,0,3136,808,147
North Dakota,Mountrail,NA,NA,NA,2191,1595,0,2330,1279,140
North Dakota,Nelson,NA,NA,NA,767,865,0,876,688,49
North Dakota,Oliver,NA,NA,NA,711,248,0,766,152,43
North Dakota,Pembina,NA,NA,NA,1790,1116,0,1852,950,81
North Dakota,Ransom,NA,NA,NA,881,1396,0,1062,1105,103
North Dakota,Rolette,NA,NA,NA,991,4030,0,1288,3321,287
North Dakota,Sargent,NA,NA,NA,820,1169,0,960,930,81
North Dakota,Slope,NA,NA,NA,305,73,0,317,53,10
North Dakota,Stutsman,NA,NA,NA,5475,4015,0,5770,3101,373
North Dakota,Towner,NA,NA,NA,624,497,0,666,413,37
North Dakota,Traill,NA,NA,NA,1712,1962,0,1918,1590,138
North Dakota,Walsh,NA,NA,NA,2545,1930,0,2717,1574,165
New Jersey,Union,NA,NA,NA,50869,100870,4150,44255,102446,2219
New Jersey,Camden,NA,NA,NA,47146,85384,4717,41434,91338,3233
New Jersey,Warren,NA,NA,NA,22468,13281,1655,20620,15784,804
New Jersey,Cumberland,NA,NA,NA,16825,16538,1228,13895,20169,656
New Jersey,Mercer,NA,NA,NA,35445,67949,4036,33602,71958,823
New Jersey,Morris,NA,NA,NA,101683,79790,5679,87027,96989,2093
New Jersey,Somerset,NA,NA,NA,52622,58492,3705,48256,64265,1259
New Jersey,Essex,NA,NA,NA,48186,168938,5203,38669,171226,3350
New Jersey,Sussex,NA,NA,NA,37472,19949,2880,32581,26462,1352
New Jersey,Atlantic,NA,NA,NA,40280,37401,3065,34470,44287,1587
New Jersey,Bergen,NA,NA,NA,130558,164037,8336,108280,182992,3207
New Jersey,Burlington,NA,NA,NA,68793,82682,5066,62928,92920,1183
New Jersey,Cape May,NA,NA,NA,24509,14335,1278,18762,21278,461
New Jersey,Gloucester,NA,NA,NA,54836,51004,4176,47661,58723,2403
New Jersey,Hudson,NA,NA,NA,32603,118478,4377,24513,99962,4638
New Jersey,Hunterdon,NA,NA,NA,34471,23150,2033,32488,26150,1142
New Jersey,Middlesex,NA,NA,NA,82518,121798,6408,72987,131454,0
New Jersey,Monmouth,NA,NA,NA,135619,107207,7983,125537,121055,2459
New Jersey,Ocean,NA,NA,NA,139524,74268,6608,137564,77667,3755
New Jersey,Passaic,NA,NA,NA,46038,68462,3465,38846,74054,816
New Jersey,Salem,NA,NA,NA,13530,8919,1054,11962,10841,670
Utah,Morgan,NA,NA,NA,3981,584,338,3797,554,511
Utah,Washington,NA,NA,NA,33086,9238,4361,34267,10146,2212
Utah,Sevier,NA,NA,NA,5279,710,605,5708,691,225
Utah,Garfield,NA,NA,NA,1618,386,124,1663,426,46
Utah,Grand,NA,NA,NA,1873,2049,248,1904,2134,107
Utah,San Juan,NA,NA,NA,2298,1703,286,2140,1874,207
Utah,Summit,NA,NA,NA,7676,8672,606,6207,8800,1710
Utah,Wayne,NA,NA,NA,987,257,87,1007,277,49
Utah,Davis,NA,NA,NA,71147,23907,6354,66096,25766,9532
Utah,Kane,NA,NA,NA,2002,712,214,2069,759,79
Utah,Iron,NA,NA,NA,8111,2012,1125,8611,2034,532
Utah,Beaver,NA,NA,NA,1543,285,203,1459,219,69
Utah,Carbon,NA,NA,NA,4122,1785,568,4477,1694,274
Utah,Box Elder,NA,NA,NA,13171,2319,1307,12908,2131,1786
Utah,Cache,NA,NA,NA,17715,5216,1441,15365,4250,4540
Utah,Daggett,NA,NA,NA,330,75,23,321,68,33
Utah,Duchesne,NA,NA,NA,4349,538,652,4730,541,233
Utah,Emery,NA,NA,NA,3027,508,329,3201,437,167
Utah,Juab,NA,NA,NA,3285,484,336,2887,761,23
Utah,Millard,NA,NA,NA,3302,455,369,3583,430,125
Utah,Piute,NA,NA,NA,514,76,90,614,57,13
Utah,Rich,NA,NA,NA,900,121,59,898,115,55
Utah,Salt Lake,NA,NA,NA,144830,135516,13202,124599,160990,5232
Utah,Sanpete,NA,NA,NA,6819,1012,666,6843,1420,157
Utah,Tooele,NA,NA,NA,13480,5047,1871,13298,5645,1264
Utah,Uintah,NA,NA,NA,7606,1054,1094,8300,984,518
Utah,Utah,NA,NA,NA,68173,13081,4979,67173,14433,3632
Utah,Wasatch,NA,NA,NA,7724,3239,540,7522,3396,385
Utah,Weber,NA,NA,NA,36086,18300,4264,33026,17321,8198
Virginia,Clarke,NA,NA,NA,3845,3187,126,4152,3021,0
Virginia,Covington,NA,NA,NA,957,785,33,1024,755,0
Virginia,Franklin,NA,NA,NA,14845,6993,321,15350,6736,0
Virginia,Greene,NA,NA,NA,4746,3182,190,5047,3101,0
Virginia,Henry,NA,NA,NA,11463,7056,186,11785,6888,0
Virginia,Lee,NA,NA,NA,5099,1675,52,5114,1739,0
Virginia,Madison,NA,NA,NA,3653,2266,88,3810,2194,0
Virginia,Montgomery,NA,NA,NA,14372,20088,965,15495,19948,0
Virginia,Russell,NA,NA,NA,6378,2470,97,6286,2694,0
Virginia,Washington,NA,NA,NA,14346,5823,267,14486,5999,0
Virginia,Carroll,NA,NA,NA,8039,2459,114,8049,2551,0
Virginia,Pulaski,NA,NA,NA,7832,4060,169,8018,4054,0
Virginia,Scott,NA,NA,NA,5824,1627,63,5865,1687,0
Virginia,Orange,NA,NA,NA,8571,6143,215,8791,6002,177
Virginia,Charlotte,NA,NA,NA,2792,1870,52,2888,1819,0
Virginia,Floyd,NA,NA,NA,4178,2479,78,4235,2511,0
Virginia,Richmond,NA,NA,NA,1683,1191,20,1893,1012,0
Virginia,Warren,NA,NA,NA,8873,5055,304,9188,5026,0
Virginia,Buchanan,NA,NA,NA,4093,1782,50,4146,1822,0
Virginia,Buena Vista,NA,NA,NA,1047,666,37,1192,564,0
Virginia,Louisa,NA,NA,NA,8790,6380,234,9045,6252,216
Virginia,Page,NA,NA,NA,5825,2356,106,5898,2372,0
Virginia,Cumberland,NA,NA,NA,2270,1850,74,2351,1790,0
Virginia,Tazewell,NA,NA,NA,10424,2808,118,10639,2731,0
Virginia,Norton,NA,NA,NA,671,408,16,684,415,0
Virginia,Stafford,NA,NA,NA,26417,28502,1088,29196,26742,0
Virginia,Caroline,NA,NA,NA,5317,5827,179,5770,5563,0
Virginia,Frederick,NA,NA,NA,20632,12874,637,22055,12099,0
Virginia,Lancaster,NA,NA,NA,2947,2682,74,3270,2439,0
Virginia,York,NA,NA,NA,14816,13621,532,16053,12947,0
Virginia,Essex,NA,NA,NA,2115,2264,36,2313,2111,0
Virginia,Suffolk,NA,NA,NA,13389,21385,461,5452,6582,150
Virginia,Highland,NA,NA,NA,772,400,12,800,382,0
Virginia,Craig,NA,NA,NA,1615,544,30,1670,529,0
Virginia,Bedford,NA,NA,NA,25295,9629,602,26214,9169,0
Virginia,Northampton,NA,NA,NA,2124,2921,59,2311,2805,0
Virginia,Northumberland,NA,NA,NA,3565,2629,63,3889,2383,0
Virginia,Westmoreland,NA,NA,NA,3416,3441,78,3831,3122,0
Virginia,Chesterfield,NA,NA,NA,64584,77551,2520,66162,74156,1718
Virginia,Hampton,NA,NA,NA,12686,37408,620,5924,6800,0
Virginia,Lexington,NA,NA,NA,569,1510,36,697,1430,0
Virginia,Williamsburg,NA,NA,NA,1534,4502,112,1770,4382,0
Virginia,Campbell,NA,NA,NA,15238,6305,406,15828,6045,0
Virginia,Giles,NA,NA,NA,4499,2036,97,4713,1933,0
Virginia,Grayson,NA,NA,NA,4248,1412,67,4186,1543,0
Virginia,Wise,NA,NA,NA,7991,2858,98,8022,2953,0
Virginia,Sussex,NA,NA,NA,1596,2255,32,1617,2229,29
Virginia,Nelson,NA,NA,NA,3415,3807,137,3522,3380,0
Virginia,Gloucester,NA,NA,NA,9814,5526,277,10790,4815,0
Virginia,Middlesex,NA,NA,NA,3013,2028,83,3327,1797,0
Virginia,Salem,NA,NA,NA,5567,4115,186,6004,3687,0
Virginia,Accomack,NA,NA,NA,6605,5995,135,7025,5727,0
Virginia,Albemarle,NA,NA,NA,17353,35663,1152,18788,34372,0
Virginia,Alexandria,NA,NA,NA,10708,53213,1463,13534,51915,0
Virginia,Alleghany,NA,NA,NA,3433,1952,66,3563,1892,0
Virginia,Amelia,NA,NA,NA,3821,1936,74,3877,1924,58
Virginia,Amherst,NA,NA,NA,7776,4537,215,8039,4213,0
Virginia,Appomattox,NA,NA,NA,4750,1828,99,4908,1744,0
Virginia,Arlington,NA,NA,NA,16497,87162,2765,21709,84414,0
